Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,Pacesetter Group
500012,YAKIMA REGIONAL MEDICAL & CARDIAC CE,110 SOUTH NINTH AVENUE,YAKIMA,WA,98902,46.596584,-120.52118610000001,U,STH,07/01/2017 12:00:00 AM,08/31/2017 12:00:00 AM,463.3,124.0,7688.0,553.0,14684233.0,-3047853.0,1715764.0,5705885.0,146747.0,31694.86941506583,1.0,1.0,0.4926136695969425,0.5073863304030575,0.01437998157615723,0.01437998157615723,26553.76672694394,118421.23387096774,1910.019901144641,4.459677419354839,0.07193028095733611,4.459677419354839,-0.20755956405758474,3,0.505416183466988,0.8239530794696598,0.055889333818116345,16019.099935247139,97573.54032258065,4th Quartile
50528,MEMORIAL HOSPITAL - LOS BANOS,520 WEST I STREET,LOS BANOS,CA,93635-,37.0640934,-120.85913559999999,U,STH,01/01/2017 12:00:00 AM,04/30/2017 12:00:00 AM,227.79,44.0,5280.0,557.0,19673141.0,1343636.0,1808233.0,6805907.0,450001.0,86365.25308398086,0.0,1.0,0.2508381018315519,0.749161898168448,0.018643286295767413,0.018643286295767413,35319.82226211849,447116.8409090909,3725.9736742424243,12.659090909090908,0.10549242424242425,12.659090909090908,0.06829799064623183,2,0.43786297266918384,0.5987133422161718,0.06184680931224963,37816.14645067826,267694.8181818182,2nd Quartile
450754,HAMILTON GENERAL HOSPITAL,400 NORTH BROWN,HAMILTON,TX,76531-,31.703117699999996,-98.1134194,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,191.23,42.0,15330.0,865.0,17916760.0,709301.0,1373695.0,11434847.0,565043.0,93692.20310620719,0.0,0.0,0.1881903454495696,0.8118096545504304,0.016324994027938088,0.016324994027938088,20713.017341040464,426589.5238095238,1168.7384213959556,20.595238095238095,0.05642530984996738,20.595238095238095,0.039588686793817635,2,0.7148916433551602,0.8227814069061594,0.08356589026140887,66979.77304816191,350989.9285714286,2nd Quartile
100315,VIERA HOSPITAL INC,8745 WICKHAM ROAD,VIERA,FL,32940,28.228301000000002,-80.72936729999998,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,402.0,84.0,30660.0,4960.0,100013991.0,13238580.0,13061851.0,23517530.0,651061.0,248791.0223880597,1.0,1.0,0.42744054282361754,0.5725594571763825,0.020261115267362944,0.020261115267362944,20164.111088709677,1190642.75,3262.0349315068493,59.04761904761905,0.16177429876060012,59.04761904761905,0.13236728049378613,1,0.36574263894738485,0.5863564628672803,0.008980553530755511,90993.48507462686,698141.0714285715,1st Quartile
450746,KNOX COUNTY HOSPITAL,712 SOUTH FIFTH,KNOX CITY,TX,79529,33.414429399999996,-99.8111422,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,102.82,28.0,10220.0,48.0,13954018.0,6991658.0,256751.0,4850716.0,28660.0,135713.07138688973,0.0,0.0,0.02531326969552839,0.9746867303044716,0.013288788935201317,0.013288788935201317,290708.7083333333,498357.78571428574,1365.363796477495,1.7142857142857142,0.004696673189823875,1.7142857142857142,0.5010498051528958,1,0.36602124205372244,0.5919320155671292,0.0067311795068631846,49673.86695195488,294993.9285714286,1st Quartile
10034,COMMUNITY HOSPITAL INC.,805 FRIENDSHIP DRIVE,TALLASSEE,AL,36078,32.5338957,-85.9123254,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,212.96,37.0,13505.0,1028.0,22167595.0,-1735301.0,998080.0,13037633.0,183100.0,104092.7638993238,1.0,1.0,0.2914475755876831,0.7085524244123169,0.010567181509766847,0.010567181509766847,21563.808365758756,599124.1891891892,1641.436134764902,27.783783783783782,0.07611995557201037,27.783783783783782,-0.07828097725531344,3,0.6331635434516013,0.47548184636177265,0.049813748401664686,65907.74323816679,284872.6756756757,4th Quartile
100266,GULF BREEZE HOSPITAL,1100 GULF BREEZE PARKWAY,GULF BREEZE,FL,32561,30.358700399999996,-87.1578934,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,456.87,65.0,23725.0,3911.0,102228908.0,26492958.0,4280974.0,26548878.0,247336.0,223759.29257775735,1.0,1.0,0.2966131157961519,0.7033868842038481,0.008920079631487407,0.008920079631487407,26138.81564817182,1572752.4307692307,4308.910769230769,60.16923076923077,0.1648472075869336,60.16923076923077,0.25915329155232686,1,0.30157665383650584,0.5304483248515185,0.030874251341900277,67480.57872042376,834263.8923076923,1st Quartile
10021,DALE MEDICAL CENTER,126 HOSPITAL,OZARK,AL,36360-,31.451360100000002,-85.63198009999998,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,292.01,77.0,28105.0,1398.0,26892517.0,28915.0,2535716.0,14775284.0,614108.0,92094.50703743023,1.0,0.0,0.27373873578569097,0.726261264214309,0.014796532433167189,0.014796532433167189,19236.42131616595,349253.4675324675,956.8588151574453,18.155844155844157,0.04974203878313467,18.155844155844157,0.0010752061623685132,2,0.6437106649407343,0.6167239384844491,0.03688122610464465,59282.21636245334,215392.97402597402,3rd Quartile
520109,MILE BLUFF MEDICAL CENTER  INC.,1050 DIVISION STREET,MAUSTON,WI,53948-,43.7830467,-90.0752607,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,367.88,40.0,14600.0,1062.0,75019816.0,-870605.0,6020052.0,40081863.0,570681.0,203924.69283462,0.0,0.0,0.20983906371248753,0.7901609362875125,0.011742590784280249,0.011742590784280249,70640.12806026365,1875495.4,5138.3435616438355,26.55,0.07273972602739726,26.55,-0.01160500047080894,2,0.6145298330243838,0.579531200129843,0.043276819020723806,125317.80743720778,1086908.1,3rd Quartile
250079,SHARKEY-ISSAQUENA COMM HOSPITAL,108 SOUTH FOURTH STREET,ROLLING FORK,MS,39159,32.90471160000001,-90.88504259999999,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,71.93,19.0,6935.0,288.0,21932896.0,588688.0,717473.0,4920426.0,1206869.0,304920.005560962,1.0,0.0,0.22874945492376467,0.7712505450762354,0.00029918529682537135,0.00029918529682537135,76155.88888888889,1154362.9473684211,3162.6382119682767,15.157894736842104,0.041528478731074264,15.157894736842104,0.026840413596088724,2,0.25705219228687354,0.7218049545304004,0.008218522533458419,78380.35590157096,833224.8947368421,3rd Quartile
100028,PARRISH MEDICAL CENTER,951 N. WASHINGTON AVE,TITUSVILLE,FL,32799,28.6308071,-80.8240872,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,836.57,210.0,76650.0,6856.0,184148959.0,44859317.0,9853377.0,46575991.0,2755445.0,220123.7899996414,1.0,1.0,0.37452526154669774,0.6254747384533023,0.01205386124392916,0.01205386124392916,26859.533109684948,876899.8047619048,2402.4652185257664,32.647619047619045,0.08944553163731246,32.647619047619045,0.2436034243343184,1,0.3064332717732062,0.5430845851265442,0.05384740187426202,67453.25316470827,476230.76666666666,1st Quartile
100105,INDIAN RIVER MEMORIAL HOSPITA.L,1000 36TH STREET,VERO BEACH,FL,32960,27.658355699999998,-80.39376429999999,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,1379.39,310.0,113150.0,12544.0,251297905.0,-3985636.0,14516535.0,130442491.0,4859364.0,182180.46020342325,1.0,1.0,0.4480778599726052,0.5519221400273948,0.009830909652828184,0.009830909652828184,20033.315130739797,810638.4032258064,2220.9271321254973,40.464516129032255,0.11086168802474591,40.464516129032255,-0.015860203848496072,2,0.5768413628438327,0.570448671269265,0.052231923700279154,105089.22494725928,462427.6,3rd Quartile
100130,LAKESIDE MEDICAL CENTER,39200 HOOKER HIGHWAY,BELLE GLADE,FL,33430,26.724250800000004,-80.6710563,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,270.36,54.0,19710.0,1966.0,30240409.0,2203115.0,4656245.0,17762132.0,139076.0,111852.37831040093,1.0,1.0,0.45978345541019855,0.5402165445898015,0.021080171237101986,0.021080171237101986,15381.693285859614,560007.574074074,1534.26732623034,36.407407407407405,0.09974632166412989,36.407407407407405,0.07285334665943176,2,0.7413384190670173,0.8897415706249211,0.1159347745594314,82920.46530551856,498262.01851851854,2nd Quartile
100286,PHYSICIANS REGIONAL MEDICAL CENTER,6101 PINE RIDGE ROAD,NAPLES,FL,34119,26.213958899999998,-81.7320293,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,952.95,201.0,73365.0,10465.0,205795328.0,17219009.0,12364439.0,63389120.0,1933870.0,215956.06065375937,1.0,1.0,0.5029945385352862,0.49700546146471375,0.03777806850892164,0.03777806850892164,19665.105398948876,1023857.3532338309,2805.088638996797,52.06467661691542,0.1426429496353847,52.06467661691542,0.08367055349283731,2,0.36810145174918646,0.615618032883623,0.10889708827597874,79493.73944068419,630305.0497512438,2nd Quartile
450620,DIMMIT REGIONAL HOSPITAL DISTRICT,70440 SPIRAL DRIVE,CARRIZO SPRINGS,TX,78834-,28.521929200000002,-99.86061070000001,R,STH,10/01/2016 12:00:00 AM,10/05/2017 12:00:00 AM,174.14,25.0,9250.0,511.0,10531159.0,1178777.0,2122304.0,8598756.0,459748.0,60475.244056506264,0.0,0.0,0.16916268527317613,0.8308373147268239,0.11322220089925525,0.11322220089925525,20608.921722113504,421246.36,1138.5036756756756,20.44,0.05524324324324324,20.44,0.11193231438249104,2,1.0180322982494139,0.9077426330758086,0.08074467397178221,61565.75169403928,382383.28,2nd Quartile
10032,WEDOWEE HOSPITAL,301 NORTH MAIN STREET,WEDOWEE,AL,36278,33.3166476,-85.487436,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,80.38,34.0,12410.0,258.0,4593843.0,-1506129.0,678066.0,3333558.0,61203.0,57151.567554117944,1.0,0.0,0.1944149269598159,0.8055850730401841,0.013973703498356386,0.013973703498356386,17805.593023255813,135113.0294117647,370.1726833199033,7.588235294117647,0.020789685737308623,7.588235294117647,-0.32785817887115426,3,0.8732610147974147,0.9497070317814518,0.04585158874606729,49908.235879572036,128317.79411764706,4th Quartile
670076,HERITAGE PARK SURGICAL HOSPITAL,3601 CALAIS DRIVE,SHERMAN,TX,75090,33.676781899999995,-96.6017824,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,208.05,12.0,4380.0,488.0,58504544.0,17762369.0,2687747.0,11081669.0,679662.0,281204.2489786109,0.0,1.0,0.15070697076114914,0.8492930292388509,0.0008898112256032625,0.0008898112256032625,119886.3606557377,4875378.666666667,13357.201826484019,40.666666666666664,0.11141552511415526,40.666666666666664,0.30360665660431435,1,0.23535635112376913,0.5055616363747746,0.028446576730860425,66183.20596010574,2464804.4166666665,1st Quartile
260034,BATES COUNTY MEMORIAL HOSPITAL,615 WEST NURSERY STREET,BUTLER,MO,64730-0370,38.24879910000001,-94.342866,R,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,218.12,44.0,16060.0,914.0,37372301.0,1361613.0,3827099.0,14343663.0,1334856.0,171338.2587566477,1.0,0.0,0.25274869212798856,0.7472513078720114,0.014199741139835088,0.014199741139835088,40888.73194748359,849370.4772727273,2327.042403486924,20.772727272727273,0.05691158156911581,20.772727272727273,0.03643374808524635,2,0.4862093452581365,0.6277739494819974,0.054310062417617794,83306.26260773886,533212.6590909091,3rd Quartile
100055,FLORIDA HOSPITAL - NORTH PINELLAS,1395 S. PINELLAS AVENUE,TARPON SPRINGS,FL,34689,28.1323928,-82.7578905,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,593.8,136.0,49640.0,5384.0,108307630.0,-4803911.0,7115353.0,38790688.0,702239.0,182397.4907376221,1.0,1.0,0.4820677575744254,0.5179322424255746,0.06154258938174531,0.06154258938174531,20116.573179791976,796379.6323529412,2181.8620064464144,39.588235294117645,0.10846091861402095,39.588235294117645,-0.044354317419742266,3,0.4238486337481487,0.6944219073023756,0.0413292581510647,77308.92724823173,553023.4632352941,4th Quartile
100166,DOCTORS HOSPITAL OF SARASOTA,5731 BEE RIDGE RD,SARASOTA,FL,34233-,27.3019635,-82.4534904,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,453.54,139.0,50735.0,6682.0,127371393.0,13698818.0,8953294.0,35189497.0,1557919.0,280838.27887286677,1.0,1.0,0.5994252098244228,0.40057479017557723,0.03449271376030252,0.03449271376030252,19061.866656689614,916340.9568345323,2510.523169409678,48.07194244604317,0.13170395190696757,48.07194244604317,0.10755019378644937,2,0.3465675451943907,0.6227336777262066,0.04678154850673573,97329.43290558715,570636.3741007195,2nd Quartile
360044,WAYNE HOSPITAL COMPANY,835 SWEITZER STREET,GREENVILLE,OH,45331-,40.0892163,-84.6343415,R,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,370.22,36.0,13140.0,1882.0,51008000.0,9499000.0,5134159.0,20496879.0,660950.0,137777.53768029818,1.0,0.0,0.19876191227949758,0.8012380877205024,0.009035680677540778,0.009035680677540778,27103.08182784272,1416888.888888889,3881.8873668188735,52.27777777777778,0.14322678843226788,52.27777777777778,0.18622569008782935,1,0.5024905505018821,0.6958311833437892,0.12180850062735257,69231.91075576683,985915.4722222222,1st Quartile
260209,FULTON MEDICAL CENTER,10 SOUTH HOSPITAL DRIVE,FULTON,MO,65251-,38.843494,-91.965735,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,70.37,18.0,6570.0,100.0,10988930.0,-3978076.0,1108379.0,5923406.0,291435.0,156159.30083842546,1.0,1.0,0.23956283890623456,0.7604371610937655,0.00036564069477192047,0.00036564069477192047,109889.3,610496.1111111111,1672.5920852359209,5.555555555555555,0.015220700152207,5.555555555555555,-0.36200758399589406,3,0.6398971510420032,0.8588491327181081,0.04387233333909671,99925.89171521955,524324.0555555555,4th Quartile
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITA,500 OSBORNE BOULEVARD,SAULT STE. MARIE,MI,49783-,46.4976778,-84.3494632,R,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,715.97,82.0,29930.0,2462.0,104495956.0,-1706690.0,10517493.0,49630296.0,282682.0,145950.1878570331,1.0,0.0,0.24687851261705626,0.7531214873829437,0.00318968324477552,0.00318968324477552,42443.5239642567,1274340.9268292682,3491.345005011694,30.024390243902438,0.0822586034079519,30.024390243902438,-0.01633259377042304,2,0.5755992030926058,0.5850245726255665,0.036370833336363755,84008.81182172438,745520.756097561,3rd Quartile
440232,HOUSTON COUNTY COMMUNITY HOSPITAL,5001 EAST MAIN STREET,ERIN,TN,37061,36.3201331,-87.689908,R,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,52.41,25.0,9125.0,217.0,3955339.0,-753455.0,310171.0,2116211.0,170914.0,75469.16618965847,1.0,0.0,0.17425406260315798,0.825745937396842,0.00023740063746748383,0.00023740063746748383,18227.36866359447,158213.56,433.46180821917807,8.68,0.02378082191780822,8.68,-0.19049062545587117,3,0.6134447641529588,0.8632964203573954,0.044449287406212214,46296.164854035494,136585.2,4th Quartile
520107,HOLY FAMILY MEMORIAL INC,2300 WESTERN AVENUE,MANITOWOC,WI,54221,44.094904299999996,-87.6764511,R,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,796.79,58.0,21170.0,2615.0,120015400.0,2901195.0,11597805.0,61737390.0,607386.0,150623.62730455954,0.0,0.0,0.23307875522207386,0.7669212447779261,0.0014346658845448168,0.0014346658845448168,45894.990439770554,2069231.0344827587,5669.126121870571,45.08620689655172,0.12352385451110061,45.08620689655172,0.02417352273124949,2,0.6110482071467495,0.5757030847707878,0.012741606493833291,92038.2974183913,1191262.6896551724,3rd Quartile
510082,SUMMERSVILLE REGIONAL MED CENTER,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,WV,26551,38.292523700000004,-80.8299953,R,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,403.05,49.0,17885.0,1486.0,48209633.0,-1043317.0,3421565.0,24058200.0,399246.0,119612.04068974072,1.0,0.0,0.294019299913867,0.705980700086133,0.0034983672246581923,0.0034983672246581923,32442.55248990579,983870.0612244898,2695.534414313671,30.3265306122449,0.08308638523902712,30.3265306122449,-0.021641255804623113,2,0.5700056874525471,0.522695121947931,0.03270918905356529,68179.5434809577,514264.0816326531,3rd Quartile
100014,FLORIDA HOSPITAL NEW SMYRNA,401 PALMETTO STREET,NEW SMYRNA BEACH,FL,32168-,29.020255199999998,-80.92175329999998,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,562.78,112.0,40880.0,5307.0,101726708.0,-4531681.0,6966496.0,33952340.0,1868271.0,180757.50382032056,1.0,1.0,0.4726811422288494,0.5273188577711506,0.034283395860996504,0.034283395860996504,19168.40173355945,908274.1785714285,2488.42240704501,47.38392857142857,0.12981898238747555,47.38392857142857,-0.044547602975611875,3,0.40224280136933166,0.7169702375505949,0.04716384806239872,72708.40470521341,651205.5535714285,4th Quartile
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CE,301 MEMORIAL MEDICAL PARKWAY,DAYTONA,FL,32117-,29.2436358,-81.108182,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1769.23,344.0,114747.0,15735.0,315353671.0,-13371682.0,19813457.0,149543844.0,10143469.0,178243.45675802467,1.0,1.0,0.5214627891889361,0.47853721081106393,0.02070684314310709,0.02070684314310709,20041.54248490626,916725.7877906977,2748.251989158758,45.741279069767444,0.13712776804622342,45.741279069767444,-0.042402176443983745,3,0.5370392564734089,0.5977697592745004,0.04788331764813989,95723.73348857978,547990.9534883721,4th Quartile
100118,MEMORIAL HOSPITAL FLAGLER,60 MEMORIAL MEDICAL PARKWAY,PALM COAST,FL,32614,29.4791792,-81.1894338,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,752.84,99.0,36135.0,7849.0,194085797.0,40389258.0,7869662.0,64125378.0,4018899.0,257804.8416662239,1.0,1.0,0.4053396092849681,0.594660390715032,0.02400557419459189,0.02400557419459189,24727.45534462989,1960462.5959595959,5371.130399889304,79.28282828282828,0.2172132281721323,79.28282828282828,0.20810001877674747,1,0.37094440249020383,0.5497652257367395,0.05098931582304294,95631.26295095903,1077794.1616161617,1st Quartile
100329,OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OVIEDO,FL,32765,28.657883,-81.2280533,U,STH,02/21/2017 12:00:00 AM,12/31/2017 12:00:00 AM,169.09,64.0,20096.0,1950.0,44202245.0,-12231751.0,1988128.0,12594624.0,2524435.0,261412.53178780532,1.0,1.0,0.35619464256098116,0.6438053574390189,0.0984222860173731,0.0984222860173731,22667.817948717948,690660.078125,2199.554388933121,30.46875,0.09703423566878981,30.46875,-0.27672239272009824,3,0.32990975910838916,0.862374501566606,0.18022928473429348,86242.54539002897,595607.640625,4th Quartile
110023,GORDON HOSPITAL,1035 RED BUD ROAD,CALHOUN,GA,30703-7013,34.510205400000004,-84.9263043,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,783.99,69.0,25185.0,4075.0,145276104.0,16032414.0,7976073.0,41905790.0,823451.0,185303.51662648757,1.0,1.0,0.28197192691460127,0.7180280730853987,0.0439885488669217,0.0439885488669217,35650.57766871166,2105450.782608696,5768.358308516975,59.05797101449275,0.16180266031367876,59.05797101449275,0.11035823207373457,2,0.3433590358397827,0.5709875107884226,0.05255139551374533,63625.63680659192,1202186.1014492754,2nd Quartile
140065,ADVENTIST LAGRANGE MEMORIAL HOSPITAL,5101 S. WILLOW SPRINGS ROAD,LAGRANGE,IL,60525-,41.7967451,-87.8863882,U,STH,01/01/2017 12:00:00 AM,12/31/2017 12:00:00 AM,1035.74,160.0,58400.0,7976.0,165645240.0,988407.0,9211465.0,58722243.0,625817.0,159929.36451232934,1.0,1.0,0.5161392709496682,0.4838607290503318,0.008066316907144449,0.008066316907144449,20767.95887662989,1035282.75,2836.391095890411,49.85,0.13657534246575342,49.85,0.0059670111860745285,2,0.41011566646889464,0.6267596219486898,0.06974210064834944,65589.53791492073,648873.425,3rd Quartile
