Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,lat,lng
140191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,HARVEY,IL,60426,U,STH,10/01/2016 12:00:00 AM,06/30/2017 12:00:00 AM,1452.05,268.0,73164.0,9188.0,226822000.0,18217000.0,13740071.0,79109509.0,1.0,1.0,0.364418734822044,0.6355812651779561,0.0429452389979808,0.0429452389979808,24686.765346103613,846350.7462686567,3100.185883767973,34.28358208955224,0.12558088677491666,34.28358208955224,0.08031407888123727,2,0.4093499748701625,0.6702345495586848,0.060068705857456516,63943.789814400334,567253.5111940298,41.6074544,-87.6596663
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,300 ROCKEFELLER DRIVE,MUSKOGEE,OK,74401,R,STH,04/01/2017 12:00:00 AM,06/30/2017 12:00:00 AM,709.95,264.0,24024.0,1770.0,31917920.0,-2925101.0,2002746.0,10342496.0,1.0,0.0,0.5133041358012485,0.4866958641987515,0.017442176683192392,0.017442176683192392,18032.72316384181,120901.21212121213,1328.5847485847487,6.704545454545454,0.07367632367632368,6.704545454545454,-0.09164447432664784,3,0.3867809055226656,0.6608665915573446,0.05328191811997774,17388.889358405522,79899.57196969698,35.7543814,-95.4067995
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,300 ROCKEFELLER DRIVE,MUSKOGEE,OK,74401,R,STH,04/01/2017 12:00:00 AM,06/30/2017 12:00:00 AM,709.95,264.0,24024.0,1770.0,31917920.0,-2925101.0,2002746.0,10342496.0,1.0,0.0,0.5133041358012485,0.4866958641987515,0.017442176683192392,0.017442176683192392,18032.72316384181,120901.21212121213,1328.5847485847487,6.704545454545454,0.07367632367632368,6.704545454545454,-0.09164447432664784,3,0.3867809055226656,0.6608665915573446,0.05328191811997774,17388.889358405522,79899.57196969698,35.7543814,-95.4067995
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,300 ROCKEFELLER DRIVE,MUSKOGEE,OK,74401,R,STH,04/01/2017 12:00:00 AM,06/30/2017 12:00:00 AM,709.95,264.0,24024.0,1770.0,31917920.0,-2925101.0,2002746.0,10342496.0,1.0,0.0,0.5133041358012485,0.4866958641987515,0.017442176683192392,0.017442176683192392,18032.72316384181,120901.21212121213,1328.5847485847487,6.704545454545454,0.07367632367632368,6.704545454545454,-0.09164447432664784,3,0.3867809055226656,0.6608665915573446,0.05328191811997774,17388.889358405522,79899.57196969698,35.7543814,-95.4067995
510039,OHIO VALLEY GENERAL HOSPITAL,2000 EOFF STREET,WHEELING,WV,26003,U,STH,01/01/2017 12:00:00 AM,05/31/2017 12:00:00 AM,710.9,119.0,17969.0,1744.0,61505564.0,16122121.0,2748392.0,17989144.0,1.0,1.0,0.4099693588760723,0.5900306411239277,0.000476298371965177,0.000476298371965177,35266.95183486238,516853.47899159655,3422.870721798653,14.655462184873947,0.09705604095943013,14.655462184873947,0.2621245941261509,1,0.33716520346029183,0.4977868506335459,0.047783156658802436,29170.820087213397,257282.86554621853,40.0606184,-80.72196140000001
510039,OHIO VALLEY GENERAL HOSPITAL,2000 EOFF STREET,WHEELING,WV,26003,U,STH,01/01/2017 12:00:00 AM,05/31/2017 12:00:00 AM,710.9,119.0,17969.0,1744.0,61505564.0,16122121.0,2748392.0,17989144.0,1.0,1.0,0.4099693588760723,0.5900306411239277,0.000476298371965177,0.000476298371965177,35266.95183486238,516853.47899159655,3422.870721798653,14.655462184873947,0.09705604095943013,14.655462184873947,0.2621245941261509,1,0.33716520346029183,0.4977868506335459,0.047783156658802436,29170.820087213397,257282.86554621853,40.0606184,-80.72196140000001
110074,PIEDMONT ATHENS REGIONAL MEDICAL CE,1199 PRINCE AVENUE,ATHENS,GA,30306-,U,STH,10/01/2016 12:00:00 AM,06/30/2017 12:00:00 AM,2550.71,351.0,95823.0,14593.0,339677477.0,193143055.0,25658042.0,125465451.0,1.0,1.0,0.5450642743132103,0.4549357256867897,0.012589822079960868,0.012589822079960868,23276.740697594738,967742.0997150996,3544.8428560992666,41.57549857549858,0.15229120357325485,41.57549857549858,0.5686071879296254,1,0.44490289534268995,0.5148544982863259,0.054737588621455766,59247.61850621984,498246.3732193732,33.9613926,-83.39796729999999
110074,PIEDMONT ATHENS REGIONAL MEDICAL CE,1199 PRINCE AVENUE,ATHENS,GA,30306-,U,STH,10/01/2016 12:00:00 AM,06/30/2017 12:00:00 AM,2550.71,351.0,95823.0,14593.0,339677477.0,193143055.0,25658042.0,125465451.0,1.0,1.0,0.5450642743132103,0.4549357256867897,0.012589822079960868,0.012589822079960868,23276.740697594738,967742.0997150996,3544.8428560992666,41.57549857549858,0.15229120357325485,41.57549857549858,0.5686071879296254,1,0.44490289534268995,0.5148544982863259,0.054737588621455766,59247.61850621984,498246.3732193732,33.9613926,-83.39796729999999
340017,MARGARET R. PARDEE MEMORIAL HOSPITAL,800 NORTH JUSTICE STREET,HENDERSONVILLE,NC,28791-,U,STH,10/01/2016 12:00:00 AM,06/30/2017 12:00:00 AM,1201.79,160.0,43680.0,6344.0,163637102.0,4024469.0,13933787.0,58456313.0,1.0,1.0,0.3242649609995081,0.6757350390004918,0.005332073162723207,0.005332073162723207,25793.99464060529,1022731.8875,3746.270650183151,39.65,0.14523809523809525,39.65,0.0245938662492324,2,0.4423819483187865,0.6457467879136604,0.07018191999024767,60235.23244493631,660425.83125,35.320602,-82.46749090000002
340017,MARGARET R. PARDEE MEMORIAL HOSPITAL,800 NORTH JUSTICE STREET,HENDERSONVILLE,NC,28791-,U,STH,10/01/2016 12:00:00 AM,06/30/2017 12:00:00 AM,1201.79,160.0,43680.0,6344.0,163637102.0,4024469.0,13933787.0,58456313.0,1.0,1.0,0.3242649609995081,0.6757350390004918,0.005332073162723207,0.005332073162723207,25793.99464060529,1022731.8875,3746.270650183151,39.65,0.14523809523809525,39.65,0.0245938662492324,2,0.4423819483187865,0.6457467879136604,0.07018191999024767,60235.23244493631,660425.83125,35.320602,-82.46749090000002
100092,WUESTOFF MEDICAL CENTER - ROCKLEDGE,110 LONGWOOD AVENUE,ROCKLEDGE,FL,32955,U,STH,10/01/2016 12:00:00 AM,04/30/2017 12:00:00 AM,769.4,274.0,58088.0,5270.0,89007142.0,8458868.0,7197575.0,29248419.0,1.0,1.0,0.5305960392349035,0.4694039607650965,0.0019280924670067488,0.0019280924670067488,16889.400759013282,324843.58394160576,1532.2810563283294,19.233576642335766,0.09072441812422533,19.233576642335766,0.09503583431540807,2,0.4094726915285068,0.609065921923434,0.039112805127480665,47369.370938393564,197851.15693430655,28.3353563,-80.7227819
100092,WUESTOFF MEDICAL CENTER - ROCKLEDGE,110 LONGWOOD AVENUE,ROCKLEDGE,FL,32955,U,STH,10/01/2016 12:00:00 AM,04/30/2017 12:00:00 AM,769.4,274.0,58088.0,5270.0,89007142.0,8458868.0,7197575.0,29248419.0,1.0,1.0,0.5305960392349035,0.4694039607650965,0.0019280924670067488,0.0019280924670067488,16889.400759013282,324843.58394160576,1532.2810563283294,19.233576642335766,0.09072441812422533,19.233576642335766,0.09503583431540807,2,0.4094726915285068,0.609065921923434,0.039112805127480665,47369.370938393564,197851.15693430655,28.3353563,-80.7227819
670058,EMERUS EMERGENCY HOSPITAL SUGAR LAND,16000 SOUTHWEST FRWY  SUITE 100,SUGAR LAND,TX,77479,U,STH,01/01/2017 12:00:00 AM,06/30/2017 12:00:00 AM,22.45,7.0,1267.0,20.0,2454030.0,97107.0,119866.0,778620.0,0.0,1.0,0.02399905688195601,0.9760009431180441,0.0007815715374302678,0.0007815715374302678,122701.5,350575.71428571426,1936.8823993685874,2.8571428571428568,0.01578531965272297,2.8571428571428568,0.0395704208995,2,0.3661267384669299,0.6439318182744302,0.01654054758906778,40021.648106904235,225746.85714285716,29.598102100000002,-95.6243564
670058,EMERUS EMERGENCY HOSPITAL SUGAR LAND,16000 SOUTHWEST FRWY  SUITE 100,SUGAR LAND,TX,77479,U,STH,01/01/2017 12:00:00 AM,06/30/2017 12:00:00 AM,22.45,7.0,1267.0,20.0,2454030.0,97107.0,119866.0,778620.0,0.0,1.0,0.02399905688195601,0.9760009431180441,0.0007815715374302678,0.0007815715374302678,122701.5,350575.71428571426,1936.8823993685874,2.8571428571428568,0.01578531965272297,2.8571428571428568,0.0395704208995,2,0.3661267384669299,0.6439318182744302,0.01654054758906778,40021.648106904235,225746.85714285716,29.598102100000002,-95.6243564
450659,PARK PLAZA HOSPITAL,1313 HERMANN DRIVE,HOUSTON,TX,77004,U,STH,01/01/2017 12:00:00 AM,07/31/2017 12:00:00 AM,205.6,133.0,28196.0,2085.0,42371727.0,1261199.0,3790628.0,17295909.0,0.0,1.0,0.6092144851423008,0.3907855148576992,0.032370099052134456,0.032370099052134456,20322.17122302158,318584.4135338345,1502.7566676124275,15.676691729323306,0.07394665910058164,15.676691729323306,0.02976510728486474,2,0.4976558307382656,0.6614365281830501,0.0799301147201293,102560.97762645916,210723.36842105267,29.722720000000002,-95.3875429
450659,PARK PLAZA HOSPITAL,1313 HERMANN DRIVE,HOUSTON,TX,77004,U,STH,01/01/2017 12:00:00 AM,07/31/2017 12:00:00 AM,205.6,133.0,28196.0,2085.0,42371727.0,1261199.0,3790628.0,17295909.0,0.0,1.0,0.6092144851423008,0.3907855148576992,0.032370099052134456,0.032370099052134456,20322.17122302158,318584.4135338345,1502.7566676124275,15.676691729323306,0.07394665910058164,15.676691729323306,0.02976510728486474,2,0.4976558307382656,0.6614365281830501,0.0799301147201293,102560.97762645916,210723.36842105267,29.722720000000002,-95.3875429
500012,YAKIMA REGIONAL MEDICAL & CARDIAC CE,110 SOUTH NINTH AVENUE,YAKIMA,WA,98902,U,STH,07/01/2017 12:00:00 AM,08/31/2017 12:00:00 AM,463.3,124.0,7688.0,553.0,14684233.0,-3047853.0,1715764.0,5705885.0,1.0,1.0,0.4926136695969425,0.5073863304030575,0.014379981576157231,0.014379981576157231,26553.76672694394,118421.23387096776,1910.0199011446412,4.459677419354839,0.07193028095733611,4.459677419354839,-0.20755956405758474,3,0.505416183466988,0.8239530794696598,0.055889333818116345,16019.09993524714,97573.54032258065,46.596584,-120.52118610000001
500012,YAKIMA REGIONAL MEDICAL & CARDIAC CE,110 SOUTH NINTH AVENUE,YAKIMA,WA,98902,U,STH,07/01/2017 12:00:00 AM,08/31/2017 12:00:00 AM,463.3,124.0,7688.0,553.0,14684233.0,-3047853.0,1715764.0,5705885.0,1.0,1.0,0.4926136695969425,0.5073863304030575,0.014379981576157231,0.014379981576157231,26553.76672694394,118421.23387096776,1910.0199011446412,4.459677419354839,0.07193028095733611,4.459677419354839,-0.20755956405758474,3,0.505416183466988,0.8239530794696598,0.055889333818116345,16019.09993524714,97573.54032258065,46.596584,-120.52118610000001
50528,MEMORIAL HOSPITAL - LOS BANOS,520 WEST I STREET,LOS BANOS,CA,93635-,U,STH,01/01/2017 12:00:00 AM,04/30/2017 12:00:00 AM,227.79,44.0,5280.0,557.0,19673141.0,1343636.0,1808233.0,6805907.0,0.0,1.0,0.2508381018315519,0.749161898168448,0.018643286295767413,0.018643286295767413,35319.82226211848,447116.84090909094,3725.973674242424,12.659090909090908,0.10549242424242423,12.659090909090908,0.06829799064623182,2,0.43786297266918384,0.5987133422161718,0.061846809312249625,37816.146450678265,267694.8181818182,37.0640934,-120.85913559999999
50528,MEMORIAL HOSPITAL - LOS BANOS,520 WEST I STREET,LOS BANOS,CA,93635-,U,STH,01/01/2017 12:00:00 AM,04/30/2017 12:00:00 AM,227.79,44.0,5280.0,557.0,19673141.0,1343636.0,1808233.0,6805907.0,0.0,1.0,0.2508381018315519,0.749161898168448,0.018643286295767413,0.018643286295767413,35319.82226211848,447116.84090909094,3725.973674242424,12.659090909090908,0.10549242424242423,12.659090909090908,0.06829799064623182,2,0.43786297266918384,0.5987133422161718,0.061846809312249625,37816.146450678265,267694.8181818182,37.0640934,-120.85913559999999
450754,HAMILTON GENERAL HOSPITAL,400 NORTH BROWN,HAMILTON,TX,76531-,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,191.23,42.0,15330.0,865.0,17916760.0,709301.0,1373695.0,11434847.0,0.0,0.0,0.1881903454495696,0.8118096545504304,0.016324994027938088,0.016324994027938088,20713.017341040464,426589.52380952385,1168.7384213959556,20.595238095238095,0.056425309849967374,20.595238095238095,0.039588686793817635,2,0.7148916433551602,0.8227814069061594,0.08356589026140887,66979.77304816191,350989.9285714286,31.703117699999996,-98.1134194
100315,VIERA HOSPITAL INC,8745 WICKHAM ROAD,VIERA,FL,32940,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,402.0,84.0,30660.0,4960.0,100013991.0,13238580.0,13061851.0,23517530.0,1.0,1.0,0.4274405428236176,0.5725594571763825,0.020261115267362944,0.020261115267362944,20164.11108870968,1190642.75,3262.034931506849,59.047619047619044,0.16177429876060012,59.047619047619044,0.13236728049378613,1,0.3657426389473849,0.5863564628672803,0.008980553530755511,90993.48507462685,698141.0714285715,28.228301000000002,-80.72936729999999
10146,JACKSONVILLE MEDICAL CENTER,1701 PELHAM ROAD SOUTH,JACKSONVILLE,AL,36265,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,125.2,33.0,12045.0,791.0,13707397.0,-2218251.0,1179115.0,7920590.0,1.0,0.0,0.34942610286280434,0.6505738971371957,0.034678648323966985,0.034678648323966985,17329.1997471555,415375.66666666674,1138.0155251141553,23.96969696969697,0.06567040265670403,23.96969696969697,-0.16182875567111685,3,0.6638536113019854,0.6151068652932428,0.0845650709613211,72681.34984025559,255500.42424242425,33.7850205,-85.76314
450746,KNOX COUNTY HOSPITAL,712 SOUTH FIFTH,KNOX CITY,TX,79529,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,102.82,28.0,10220.0,48.0,13954018.0,6991658.0,256751.0,4850716.0,0.0,0.0,0.02531326969552839,0.9746867303044716,0.013288788935201315,0.013288788935201315,290708.70833333326,498357.7857142858,1365.363796477495,1.7142857142857142,0.004696673189823875,1.7142857142857142,0.5010498051528958,1,0.3660212420537224,0.5919320155671292,0.006731179506863185,49673.866951954886,294993.9285714286,33.414429399999996,-99.8111422
10034,COMMUNITY HOSPITAL INC.,805 FRIENDSHIP DRIVE,TALLASSEE,AL,36078,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,212.96,37.0,13505.0,1028.0,22167595.0,-1735301.0,998080.0,13037633.0,1.0,1.0,0.2914475755876831,0.7085524244123169,0.010567181509766849,0.010567181509766849,21563.80836575876,599124.1891891892,1641.4361347649021,27.783783783783782,0.07611995557201037,27.783783783783782,-0.07828097725531344,3,0.6331635434516013,0.4754818463617727,0.049813748401664686,65907.74323816679,284872.6756756757,32.5338957,-85.9123254
100266,GULF BREEZE HOSPITAL,1100 GULF BREEZE PARKWAY,GULF BREEZE,FL,32561,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,456.87,65.0,23725.0,3911.0,102228908.0,26492958.0,4280974.0,26548878.0,1.0,1.0,0.2966131157961519,0.7033868842038481,0.008920079631487407,0.008920079631487407,26138.815648171818,1572752.430769231,4308.910769230769,60.16923076923078,0.1648472075869336,60.16923076923078,0.2591532915523269,1,0.30157665383650584,0.5304483248515185,0.03087425134190028,67480.57872042376,834263.8923076923,30.358700399999996,-87.1578934
100117,BAPTIST MEDICAL CENTER-BEACHES,1350 THIRTEENTH AVENUE SOUTH,JACKSONVILLE BEACH,FL,32250,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,659.25,135.0,49275.0,7376.0,127358233.0,18491000.0,10928473.0,37739366.0,1.0,1.0,0.4877686081441029,0.5122313918558971,0.04862151314552236,0.04862151314552236,17266.571719088937,943394.3185185185,2584.6419685438864,54.63703703703704,0.14969051243023845,54.63703703703704,0.14518888621829418,1,0.38213343459311344,0.5687026687940936,0.048693546180088726,73823.03981797498,536510.8666666667,30.273534899999998,-81.39816309999999
10021,DALE MEDICAL CENTER,126 HOSPITAL,OZARK,AL,36360-,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,292.01,77.0,28105.0,1398.0,26892517.0,28915.0,2535716.0,14775284.0,1.0,0.0,0.27373873578569097,0.7262612642143091,0.014796532433167187,0.014796532433167187,19236.42131616595,349253.4675324675,956.8588151574452,18.15584415584416,0.04974203878313467,18.15584415584416,0.0010752061623685134,2,0.6437106649407343,0.6167239384844491,0.03688122610464465,59282.21636245334,215392.974025974,31.451360100000002,-85.63198009999999
520109,MILE BLUFF MEDICAL CENTER  INC.,1050 DIVISION STREET,MAUSTON,WI,53948-,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,367.88,40.0,14600.0,1062.0,75019816.0,-870605.0,6020052.0,40081863.0,0.0,0.0,0.20983906371248756,0.7901609362875125,0.011742590784280249,0.011742590784280249,70640.12806026365,1875495.4,5138.343561643836,26.55,0.07273972602739726,26.55,-0.011605000470808941,2,0.6145298330243838,0.5795312001298429,0.043276819020723806,125317.80743720777,1086908.1,43.7830467,-90.0752607
250079,SHARKEY-ISSAQUENA COMM HOSPITAL,108 SOUTH FOURTH STREET,ROLLING FORK,MS,39159,R,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,71.93,19.0,6935.0,288.0,21932896.0,588688.0,717473.0,4920426.0,1.0,0.0,0.2287494549237647,0.7712505450762354,0.00029918529682537135,0.00029918529682537135,76155.88888888889,1154362.9473684214,3162.638211968277,15.157894736842106,0.04152847873107426,15.157894736842106,0.026840413596088724,2,0.25705219228687354,0.7218049545304004,0.008218522533458419,78380.35590157096,833224.894736842,32.904711600000006,-90.88504259999999
100028,PARRISH MEDICAL CENTER,951 N. WASHINGTON AVE,TITUSVILLE,FL,32799,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,836.57,210.0,76650.0,6856.0,184148959.0,44859317.0,9853377.0,46575991.0,1.0,1.0,0.37452526154669774,0.6254747384533023,0.012053861243929159,0.012053861243929159,26859.533109684948,876899.8047619049,2402.4652185257664,32.647619047619045,0.08944553163731246,32.647619047619045,0.2436034243343184,1,0.3064332717732062,0.5430845851265442,0.05384740187426202,67453.25316470827,476230.76666666655,28.6308071,-80.8240872
100105,INDIAN RIVER MEMORIAL HOSPITA.L,1000 36TH STREET,VERO BEACH,FL,32960,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,1379.39,310.0,113150.0,12544.0,251297905.0,-3985636.0,14516535.0,130442491.0,1.0,1.0,0.4480778599726052,0.5519221400273948,0.009830909652828184,0.009830909652828184,20033.3151307398,810638.4032258064,2220.9271321254973,40.46451612903226,0.11086168802474593,40.46451612903226,-0.015860203848496072,2,0.5768413628438327,0.570448671269265,0.05223192370027915,105089.22494725928,462427.6,27.658355699999998,-80.39376429999999
100130,LAKESIDE MEDICAL CENTER,39200 HOOKER HIGHWAY,BELLE GLADE,FL,33430,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,270.36,54.0,19710.0,1966.0,30240409.0,2203115.0,4656245.0,17762132.0,1.0,1.0,0.4597834554101986,0.5402165445898015,0.021080171237101986,0.021080171237101986,15381.693285859614,560007.5740740739,1534.26732623034,36.407407407407405,0.09974632166412987,36.407407407407405,0.07285334665943176,2,0.7413384190670173,0.8897415706249211,0.1159347745594314,82920.46530551856,498262.0185185186,26.724250800000004,-80.6710563
100286,PHYSICIANS REGIONAL MEDICAL CENTER,6101 PINE RIDGE ROAD,NAPLES,FL,34119,U,STH,10/01/2016 12:00:00 AM,09/30/2017 12:00:00 AM,952.95,201.0,73365.0,10465.0,205795328.0,17219009.0,12364439.0,63389120.0,1.0,1.0,0.5029945385352862,0.4970054614647138,0.03777806850892164,0.03777806850892164,19665.10539894888,1023857.3532338308,2805.088638996797,52.06467661691543,0.1426429496353847,52.06467661691543,0.08367055349283731,2,0.3681014517491865,0.6156180328836229,0.10889708827597874,79493.73944068419,630305.0497512438,26.213958899999998,-81.7320293
