Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed,lat,lng
450880,BAYLOR SURGICAL HOSPITAL AT FORT WOR,750 12TH AVENUE,FORT WORTH,TX,76104,U,ORD,01/01/2015,12/31/2015,203.75,34.0,12410.0,1208.0,77666881.0,6243821.0,3215119.0,12953399.0,0.0,1.0,0.3696894647690699,0.6303105352309301,9.216283579097249e-05,9.216283579097249e-05,64293.77566225165,2284320.029411765,6258.4110394842855,35.529411764705884,0.09734085414987913,35.529411764705884,0.08039232320916814,2,0.2081777688484748,0.7513915616104115,0.028764319761984517,79354.68957055215,1716418.794117647,32.736955699999996,-97.3490395
231331,SPARROW IONIA HOSPITAL,479 LAFAYETTE,IONIA,MI,48846,U,CAH,01/01/2015,12/31/2015,192.24,25.0,9125.0,591.0,36637628.0,-560551.0,3942265.0,16280463.0,1.0,1.0,0.08813130680209759,0.9118686931979024,0.0161347508632382,0.0161347508632382,61992.602368866326,1465505.12,4015.082520547945,23.64,0.06476712328767123,23.64,-0.015299871487313538,2,0.5519660825204077,0.6037271572275367,0.0446152518389018,105195.21431543904,884765.24,42.985144899999995,-85.0506967
231326,SPARROW CLINTON HOSPITAL,805 S. OAKLAND,ST. JOHNS,MI,48879-2253,R,CAH,01/01/2015,12/31/2015,222.58,25.0,9125.0,737.0,42439380.0,3832411.0,3420642.0,14596202.0,1.0,0.0,0.1287168902667474,0.8712831097332526,0.0009871727626558165,0.0009871727626558165,57583.96200814111,1697575.2,4650.89095890411,29.48,0.08076712328767123,29.48,0.0903031806779458,2,0.4245312726057732,0.604251522995859,0.046147469637869365,80945.47578398777,1025762.4,42.9933739,-84.5550922
450845,EL PASO SPECIALTY HOSPITAL,1755 CURIE  SUITE A,EL PASO,TX,79902,U,STH,01/01/2015,12/31/2015,139.87,31.0,11315.0,790.0,33183248.0,1786556.0,1727103.0,8485058.0,0.0,1.0,0.313477675937469,0.686522324062531,0.0002597696283377685,0.0002597696283377685,42004.111392405066,1070427.3548387096,2932.6776844896153,25.483870967741932,0.06981882456915599,25.483870967741932,0.0538390937499548,2,0.30775049506907826,0.697422928581313,0.04497431957233361,73011.80381783082,746540.5806451612,31.7804314,-106.47749089999999
370212,CTR FOR ORTHOPEDIC & MULTI - SPEC,8100 SOUTH WALKER,OKLAHOMA CITY,OK,73139,U,STH,01/01/2015,12/31/2015,216.12,14.0,5110.0,750.0,64075386.0,15146210.0,2002664.0,10473420.0,1.0,1.0,0.1162011024883127,0.8837988975116873,0.000359685698967151,0.000359685698967151,85433.84800000001,4576813.285714285,12539.214481409,53.57142857142857,0.14677103718199608,53.57142857142857,0.23638109647907546,1,0.1947094630065904,0.6067841557755109,0.03879680100561548,57727.57727188599,2777137.785714286,35.385566499999996,-97.5199016
670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL,707 HIGHLANDER BOULEVARD,ARLINGTON,TX,76015,U,STH,01/01/2015,12/31/2015,135.8,24.0,8760.0,1380.0,83041127.0,35017058.0,2020390.0,8816158.0,0.0,1.0,0.4972875898060362,0.5027124101939638,0.0019041649085518796,0.0019041649085518796,60174.72971014492,3460046.958333333,9479.580707762558,57.5,0.15753424657534246,57.5,0.4216833184356951,1,0.13049615764487396,0.4769044981771502,0.0237000034934497,79797.84977908689,1650111.958333333,32.682947600000006,-97.1168429
450774,TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,HOUSTON,TX,77090,U,STH,01/01/2015,12/31/2015,154.15,16.0,5840.0,727.0,39834244.0,7057796.0,2322941.0,9124914.0,0.0,1.0,0.2298119910285869,0.7701880089714132,0.0001666907497980883,0.0001666907497980883,54792.632737276486,2489640.25,6820.932191780821,45.4375,0.124486301369863,45.4375,0.1771791125243898,1,0.2873872791460533,0.5963349273052603,0.04546879313185912,74264.38533895557,1484659.4375,30.018655699999997,-95.4440078
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850 SOUTH HIGHWAY 114 E,TROPHY CLUB,TX,76262,U,ORD,01/01/2015,12/31/2015,142.78,22.0,8030.0,720.0,75620562.0,22456307.0,2378047.0,9937758.0,0.0,1.0,0.3572862212295533,0.6427137787704467,0.0002700720473354853,0.0002700720473354853,105028.55833333332,3437298.272727273,9417.255541718556,32.72727272727273,0.0896637608966376,32.72727272727273,0.2969603293876605,1,0.16286317734586528,0.5573110525150554,0.018595444979633974,86257.21389550358,1915644.3181818181,32.9884819,-97.17484759999999
670061,SOUTH TEXAS SURGICAL HOSPITAL,6130 PARKWAY DRIVE,CORPUS CHRISTI,TX,78414,U,STH,01/01/2015,12/31/2015,174.84,33.0,12045.0,944.0,35523035.0,-117912.0,1962574.0,9790435.0,0.0,1.0,0.3832755353491473,0.6167244646508527,0.00011862725130327405,0.00011862725130327405,37630.33368644068,1076455.606060606,2949.1934412619344,28.60606060606061,0.07837276878372769,28.60606060606061,-0.003319310976666267,2,0.3308559924567256,0.7442414759887492,0.05926101190396596,67221.51109585907,801142.9090909091,27.686358600000002,-97.37532359999999
231328,ALLEGAN GENERAL HOSPITAL,555 LINN STREET,ALLEGAN,MI,49010,R,CAH,01/01/2015,12/31/2015,248.0,25.0,9125.0,864.0,43569060.0,-3637956.0,4047772.0,17371972.0,1.0,0.0,0.16085304077338272,0.8391469592266173,0.0016850489774165429,0.0016850489774165429,50427.15277777778,1742762.4,4774.691506849315,34.56,0.09468493150684933,34.56,-0.08349861117040397,3,0.4916274071554447,0.6604919408405874,0.03741586345906935,86369.93548387097,1151080.52,42.5195749,-85.85639029999999
450864,TEXAS SPINE & JOINT HOSPITAL,1814 ROSELAND BLVD,TYLER,TX,75701-,U,STH,01/01/2015,12/31/2015,296.91,18.0,6570.0,2277.0,83323468.0,10588780.0,4792307.0,17162307.0,0.0,1.0,0.3100175234551861,0.6899824765448138,0.0003713719644986452,0.0003713719644986452,36593.53008344313,4629081.555555556,12682.415220700152,126.5,0.34657534246575344,126.5,0.12708040428658107,1,0.26348656059298925,0.6813284223839555,0.027079489778317915,73943.66643090497,3153924.833333333,32.329555600000006,-95.2986526
190259,LAFAYETTE SURGICAL SPECIALTY HOSPITA,1101 KALISTE SALOOM,LAFAYETTE,LA,70508,U,STH,01/01/2015,12/31/2015,182.81,20.0,7300.0,896.0,43389980.0,6100744.0,2242289.0,10915120.0,1.0,1.0,0.475042375182748,0.5249576248172519,0.00016575255393065403,0.00016575255393065403,48426.316964285725,2169499.0,5943.832876712329,44.8,0.12273972602739724,44.8,0.14060259995510485,1,0.30323611580369475,0.6196520026052098,0.04480836358993482,71973.13604288605,1344334.4,30.1752815,-92.02655370000001
450888,SOUTHLAKE SPECIALITY HOSPITAL,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,U,ORD,01/01/2015,12/31/2015,153.92,16.0,5840.0,981.0,62223052.0,12634562.0,2706315.0,11335244.0,0.0,1.0,0.4021097254372962,0.5978902745627038,6.399557514472289e-05,6.399557514472289e-05,63428.1875637105,3888940.75,10654.632191780822,61.3125,0.16797945205479453,61.3125,0.20305275286078864,1,0.225664903097328,0.6023061678170335,0.027437050178766544,91226.34485446986,2342333.0,32.9395247,-97.1280558
450891,PRESBYTERIAN PLANO CENTER DIAG SRVCS,6020 W PARKER RD,PLANO,TX,75093-,U,ORD,01/01/2015,12/31/2015,170.77,18.0,6570.0,675.0,76549894.0,24521333.0,2848218.0,12868295.0,0.0,1.0,0.26177249974470385,0.7382275002552962,0.0002308037160704625,0.0002308037160704625,113407.25037037036,4252771.888888889,11651.429832572298,37.5,0.10273972602739724,37.5,0.3203313775979886,1,0.20531070885610891,0.5127110692014806,0.029370700369617763,92033.22012063008,2180443.222222222,33.0439926,-96.8319176
231332,BRONSON LAKEVIEW HOSPITAL,408 HAZEN,PAW PAW,MI,49079-0209,R,CAH,01/01/2015,12/31/2015,216.32,25.0,9125.0,737.0,50594804.0,5528691.0,5971844.0,24665455.0,1.0,0.0,0.1249535436916814,0.8750464563083186,0.008959240162290183,0.008959240162290183,68649.66621438263,2023792.16,5544.636054794521,29.48,0.08076712328767123,29.48,0.10927388907366853,2,0.6055423991760103,0.4451079403331615,0.03880835273124094,141629.52570266277,900805.96,42.221266799999995,-85.8969802
210006,HARFORD MEMORIAL HOSPITAL,PO BOX 501 SOUTH,HAVRE DE GRACE,MD,21078,U,STH,01/01/2015,06/30/2015,608.74,84.0,15204.0,2138.0,43875783.0,3528271.0,4160550.0,18702414.0,1.0,1.0,0.4753204443542427,0.5246795556457573,0.008412339900577956,0.008412339900577956,20521.881665107576,522330.75,2885.805248618785,25.452380952380953,0.14062088923967378,25.452380952380953,0.08041499795000809,2,0.5210838972377997,0.4840083423696393,0.06628378575033066,37557.84735683543,252812.4404761905,39.5501917,-76.09665629999999
210049,UPPER CHESAPEAKE MEDICAL CENTER,UPPER,BEL AIR,MD,21014,U,STH,01/01/2015,06/30/2015,1465.64,183.0,33123.0,5696.0,135491064.0,14952613.0,10006707.0,44222974.0,1.0,1.0,0.4354603071743088,0.5645396928256913,0.004167042337197972,0.004167042337197972,23787.0547752809,740388.3278688523,4090.5432478942134,31.125683060109292,0.17196509977960933,31.125683060109292,0.1103586654246069,2,0.40024544349286384,0.5672232893528684,0.05099027785330552,37000.68297808466,419965.50273224036,39.5194804,-76.3464469
370210,OKLAHOMA SURGICAL HOSPITAL,2408 EAST 81ST STREET,TULSA,OK,74137,U,STH,01/01/2015,12/31/2015,375.32,76.0,27740.0,3853.0,115838693.0,31488047.0,5237193.0,21212757.0,1.0,1.0,0.4052747280355928,0.5947252719644072,-0.00043183325626783444,-0.00043183325626783444,30064.545289384896,1524193.3289473685,4175.872134102379,50.69736842105264,0.13889689978370584,50.69736842105264,0.2718266771190176,1,0.2283343269420348,0.5611177778050379,0.039336648938192005,70473.06298625174,855251.9736842107,36.0429781,-95.95447390000001
231307,BARAGA COUNTY MEMORIAL HOSPITAL,18341 U.S. HIGHWAY 41,LANSE,MI,49946,R,CAH,10/01/2014,09/30/2015,105.23,24.0,8760.0,436.0,19328661.0,665116.0,2276646.0,8458632.0,1.0,0.0,0.1738359697327611,0.8261640302672388,7.760496187501037e-07,7.760496187501037e-07,44331.79128440367,805360.875,2206.4681506849315,18.166666666666668,0.049771689497716896,18.166666666666668,0.0344108678816396,2,0.5554072266050918,0.6332132888046409,0.09090831485947216,102017.27644207924,509965.20833333326,46.7316964,-88.4234819
231311,DECKERVILLE COMMUNITY HOSPITAL,3559 PINE STREET,DECKERVILLE,MI,48427,R,CAH,07/01/2015,06/30/2016,68.6,15.0,5490.0,63.0,6659694.0,-262632.0,816367.0,3740627.0,1.0,0.0,0.18788676680729507,0.8121132331927049,0.0009545483621319537,0.0009545483621319537,105709.42857142855,443979.6,1213.0590163934426,4.2,0.011475409836065572,4.2,-0.03943604616067945,3,0.6842647725255845,0.6318818852637974,0.002913797540847973,66428.48396501459,280542.66666666674,43.5273608,-82.73393850000001
520071,FORT ATKINSON MEMORIAL HOSPITAL,611 E SHERMAN AVENUE,FORT ATKINSON,WI,53538,R,STH,10/01/2014,09/30/2015,623.45,72.0,26280.0,2061.0,116640879.0,10405567.0,9949673.0,36859853.0,0.0,0.0,0.17151978790471706,0.828480212095283,0.0019823153081691023,0.0019823153081691023,56594.31295487628,1620012.208333333,4438.389611872146,28.625,0.07842465753424657,28.625,0.08921029307400881,2,0.4013132136975751,0.6849589413673743,0.05137844511614149,75081.44358007859,1109641.8472222222,42.9304502,-88.8235787
111319,SYLVAN GROVE HOSPITAL,1050 MCDONOUGH ROAD,JACKSON,GA,30233,R,CAH,01/01/2015,12/31/2015,65.0,10.0,3650.0,408.0,10174081.0,581645.0,843183.0,4796143.0,1.0,0.0,0.2823501077970707,0.7176498922029293,0.027244819458386464,0.027244819458386464,24936.473039215685,1017408.1,2787.4194520547944,40.8,0.11178082191780822,40.8,0.05716929126080283,2,0.5542835760792547,0.4718852739623362,0.022075900516223528,86758.86153846154,480099.9,33.303812300000004,-83.97781590000001
251306,PERRY COUNTY GENERAL HOSPITAL,206 BAY AVENUE,RICHTON,MS,39476,R,CAH,01/01/2015,12/31/2015,50.9,22.0,8030.0,109.0,5598236.0,-616722.0,403114.0,3515099.0,1.0,0.0,0.148866033817107,0.8511339661828929,0.0005580329232279597,0.0005580329232279597,51359.96330275229,254465.27272727274,697.1651307596512,4.954545454545454,0.01357409713574097,4.954545454545454,-0.11016363011491476,3,0.6999013617861055,0.5398411213818067,0.01816554357479749,76978.64440078585,137370.81818181818,31.3464455,-88.93873029999999
210019,PENINSULA REGIONAL MEDICAL CENTER,100 EAST CARROLL STREET,SALISBURY,MD,21801,R,STH,07/01/2015,06/30/2016,2500.0,364.0,133224.0,17044.0,402082896.0,6837067.0,24915389.0,165765680.0,1.0,0.0,0.4734243049845994,0.5265756950154006,0.015184528018321871,0.015184528018321871,23590.876320112653,1104623.3406593406,3018.0965591785266,46.824175824175825,0.1279349066234312,46.824175824175825,0.017004122950805646,2,0.4742332262748128,0.5965784851489928,0.05232903266793025,76272.4276,658994.5192307692,38.362468,-75.598013
310010,PRINCETON HEALTHCARE SYSTEM,ONE PLAINSBORO ROAD,PLAINSBORO,NJ,08536,U,STH,01/01/2015,12/31/2015,1926.94,206.0,75190.0,13139.0,400969901.0,8154171.0,36869910.0,147149098.0,1.0,1.0,0.4370092818568277,0.5629907181431724,0.01630787244551805,0.01630787244551805,30517.535657203745,1946455.8300970874,5332.75569889613,63.78155339805825,0.17474398191248836,63.78155339805825,0.020336117448376757,2,0.4589347168978651,0.6337120401463749,0.1015676186627285,95498.04768181675,1233492.495145631,40.3402911,-74.6232395
370080,SHARE MEDICAL CENTER,809 SHARE DRIVE,ALVA,OK,73717,R,STH,07/01/2015,06/30/2016,94.39,37.0,13542.0,190.0,10421902.0,-820074.0,567154.0,5996203.0,1.0,0.0,0.305352376936598,0.694647623063402,0.004030070518797817,0.004030070518797817,54852.11578947368,281673.02702702704,769.5984345000737,5.135135135135135,0.014030423866489441,5.135135135135135,-0.0786875562637223,3,0.6297657567687741,0.7412457917950102,0.10340358218682157,69534.45280220362,208788.94594594595,36.7871977,-98.6702843
261311,PERRY COUNTY MEMORIAL HOSPITAL,434 NORTH WEST STREET,PERRYVILLE,MO,63775,R,CAH,04/01/2015,03/31/2016,267.42,25.0,9150.0,736.0,49970193.0,3840610.0,4818336.0,19445631.0,1.0,0.0,0.16478900898698987,0.8352109910130101,0.002835730492375725,0.002835730492375725,67894.28396739131,1998807.72,5461.223278688524,29.44,0.08043715846994537,29.44,0.07685801813893334,2,0.4855688069885982,0.5712599108832739,0.05354417982736229,90733.5539600628,1141838.72,37.732288200000006,-89.8651221
370139,PERRY MEMORIAL HOSPITAL,501 14TH STREET,PERRY,OK,73077,R,STH,07/01/2015,06/30/2016,67.0,26.0,9516.0,225.0,6884043.0,-1562086.0,504026.0,3408295.0,1.0,0.0,0.19519205095591205,0.8048079490440879,0.003171682687048875,0.003171682687048875,30595.746666666666,264770.8846153846,723.4177175283733,8.653846153846152,0.02364438839848676,8.653846153846152,-0.22691403874147795,3,0.5683173390985501,0.7398703058653178,0.08493279312752695,58392.850746268654,195896.11538461535,36.2884736,-97.2997278
370011,MERCY HOSPITAL EL RENO,2115 PARK VIEW DRIVE,EL RENO,OK,73036-0129,U,STH,07/01/2015,06/30/2016,90.56,48.0,17568.0,447.0,11220044.0,-230864.0,1165717.0,6850475.0,1.0,1.0,0.2419115752610844,0.7580884247389157,0.14246735574298994,0.14246735574298994,25100.769574944068,233750.91666666663,638.6637067395263,9.3125,0.02544398907103825,9.3125,-0.02057603339166941,2,0.7144528131975241,0.46416172699501,0.06077204331819019,88518.02120141342,108498.22916666669,35.5298741,-97.98048829999999
231312,SHERIDAN COMMUNITY HOSPITAL,301 N MAIN STREET,SHERIDAN,MI,48884,R,CAH,04/01/2015,03/31/2016,136.46,22.0,8052.0,158.0,15323345.0,-261452.0,1624754.0,8905940.0,1.0,0.0,0.4150585693252973,0.5849414306747027,0.001633912177791468,0.001633912177791468,96983.19620253165,696515.6818181818,1903.048310978639,7.1818181818181825,0.019622454048683558,7.1818181818181825,-0.017062332016932334,2,0.6872320632342351,0.4279572116923557,0.01905739249491544,77170.55547413162,298078.9090909091,43.2160334,-85.0740756
60049,YAMPA VALLEY MEDICAL CENTER,1024 CENTRAL PARK DRIVE,STEAMBOAT SPRINGS,CO,80487,R,STH,10/01/2014,09/30/2015,397.22,39.0,14235.0,1449.0,92257169.0,5310210.0,7255010.0,27487425.0,0.0,0.0,0.3361037105425737,0.6638962894574263,0.004078035388230913,0.004078035388230913,63669.54382332643,2365568.435897436,6481.009413417633,37.153846153846146,0.1017913593256059,37.153846153846146,0.0575587789822599,2,0.3765824962610765,0.6178168332912969,0.05253560295135439,87463.96203615125,1461488.0,40.4632879,-106.81455829999999
450419,TEXAS HEALTH HARRIS METHODIST AZLE,108 DENVER TRAIL,AZLE,TX,76020,U,STH,10/01/2014,09/30/2015,196.27,31.0,11315.0,1550.0,30496998.0,1208844.0,3540335.0,14275503.0,0.0,1.0,0.3093386532761289,0.6906613467238711,0.13980903956514015,0.13980903956514015,19675.482580645163,983774.129032258,2695.2715863897483,50.0,0.136986301369863,50.0,0.03963813093996989,2,0.5841833350285821,0.5929022259830296,0.05291015856708257,90772.08946858918,583281.8709677418,32.880858,-97.5329888
450889,TEXAS INSTITUTE  FOR SURGERY AT PRES,7115 GREENVILLE AVE  SUITE 100,DALLAS,TX,75234,U,ORD,01/01/2015,12/31/2015,173.65,9.0,3285.0,426.0,74019954.0,23864440.0,2407078.0,12064526.0,0.0,1.0,0.1738947106538715,0.8261052893461285,0.001345880328431439,0.001345880328431439,173755.7605633803,8224439.333333332,22532.710502283106,47.33333333333334,0.12968036529680366,47.33333333333334,0.3224054962260582,1,0.1955094973444593,0.527170754523841,0.03276182797952022,83337.77137921106,4335683.888888889,32.8767879,-96.761946
670073,METHODIST HOSPITAL FOR SURGERY,17101 DALLAS PARKWAY,ADDISON,TX,75001,U,STH,12/01/2014,11/30/2015,202.34,32.0,11680.0,2444.0,131924189.0,22389958.0,4049214.0,13875039.0,0.0,1.0,0.6894699558294994,0.31053004417050056,6.199014799325392e-05,6.199014799325392e-05,53978.80073649754,4122630.90625,11294.879195205478,76.375,0.2092465753424657,76.375,0.16971836756942274,1,0.13586782784770424,0.7259508034572796,0.017761860184715633,88584.8225758624,2992827.21875,32.984782,-96.8294191
440150,SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,TN,37076-,U,STH,01/01/2015,12/31/2015,781.26,174.0,63510.0,10249.0,198799021.0,65553868.0,11856031.0,51545966.0,1.0,1.0,0.498668195165757,0.501331804834243,0.038280932983065334,0.038280932983065334,19396.918821348423,1142523.1091954024,3130.200299165486,58.90229885057471,0.16137616123445125,58.90229885057471,0.329749450828533,1,0.31892509671866043,0.4170835277906122,0.043012057891371615,81153.51739497736,476527.56896551716,36.176152,-86.60806170000001
210051,DOCTORS COMMUNITY HOSPITAL,8118 GOOD LUCK ROAD,LANHAM,MD,20706,U,STH,07/01/2015,06/30/2016,1224.12,163.0,59658.0,9605.0,202650248.0,7183127.0,13530400.0,90595519.0,1.0,1.0,0.5542603704095993,0.4457396295904007,0.01861686840866832,0.01861686840866832,21098.412077043202,1243253.055214724,3396.8662710784806,58.92638036809815,0.1610010392570988,58.92638036809815,0.035445932442184816,2,0.5138208318402847,0.5370085853534213,0.04231775724251766,85061.85586380423,667637.5644171779,38.9808223,-76.8651595
231333,ASPIRUS GRAND VIEW,N10561 GRAND VIEW LANE,IRONWOOD,MI,49938,R,CAH,07/01/2015,06/30/2016,250.74,25.0,9150.0,934.0,52199502.0,1672130.0,3555365.0,23045349.0,1.0,0.0,0.12667866278327206,0.873321337216728,0.0019427196834176691,0.0019427196834176691,55888.117773019265,2087980.08,5704.863606557376,37.36,0.10207650273224043,37.36,0.03203344736890402,2,0.5095970838955514,0.6593334357864179,0.03948710085395068,106088.83305415967,1376675.08,46.4782891,-90.1057004
40071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603-,U,STH,07/01/2015,06/30/2016,1176.14,265.0,96990.0,7882.0,164402948.0,10565849.0,13044252.0,70015157.0,1.0,1.0,0.4855968769122062,0.5144031230877938,0.004174067486916354,0.004174067486916354,20858.024359299667,620388.4830188679,1695.0505000515518,29.74339622641509,0.08126610990823796,29.74339622641509,0.06426800205553491,2,0.5052184891477737,0.5941150459175465,0.050725209623370016,70620.34196609247,368582.13207547175,34.188635999999995,-92.01767640000001
60071,DELTA COUNTY MEMORIAL HOSPITAL,1501 E. 3RD ST.,DELTA,CO,81416,R,STH,01/01/2015,12/31/2015,407.98,49.0,17885.0,1763.0,68703139.0,699015.0,4061001.0,27456805.0,0.0,0.0,0.227613132069506,0.7723868679304939,0.0008637887709905074,0.0008637887709905074,38969.44923425979,1402104.8775510204,3841.383226167179,35.979591836734684,0.09857422421023204,35.979591836734684,0.010174425945807222,2,0.4587535076090191,0.6149290791502263,0.04067300331066387,77253.31143683514,862195.0612244898,38.7453067,-108.04763999999999
